"ensembl_gene_id"	"pval"	"logFC"	"ci.hi"	"ci.lo"	"gene_biotype"	"gene"	"padj"	"contrast"	"model"
"ENSG00000126524"	0.000118061818963269	0.185877654216343	0.306181476211493	0.0655738322211941	"protein_coding"	"SBDS"	0.000413219472367325	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000109911"	0.00388246942784744	0.185836165844014	0.353617367951739	0.0180549637362888	"protein_coding"	"ELP4"	0.00731149756412173	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000135090"	0.00143305302380463	0.185419758701048	0.369216275533368	0.0016232418687285	"protein_coding"	"TAOK3"	0.00321048313084914	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198947"	0.00536827946491678	0.185397516758502	0.326773859722475	0.0440211737945295	"protein_coding"	"DMD"	0.00963114844435286	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000182446"	3.92885583923886e-05	0.185387427349435	0.333479482006178	0.0372953726926926	"protein_coding"	"NPLOC4"	0.000170152292657296	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000127124"	0.00111292446029934	0.185322605128026	0.383184921417854	-0.0125397111618019	"protein_coding"	"HIVEP3"	0.00258741163202018	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000144406"	0.0289337008484687	0.184749563841943	0.338759586575183	0.0307395411087034	"protein_coding"	"UNC80"	0.0405763023843587	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000180376"	6.12194361674507e-07	0.184697411620241	0.380529459027766	-0.0111346357872835	"protein_coding"	"CCDC66"	6.02887081732929e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000122042"	7.65828262775319e-06	0.184487311503322	0.337927520759582	0.0310471022470625	"protein_coding"	"UBL3"	4.58520602907868e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000157426"	2.74468132668426e-14	0.184422177124741	0.319612270471303	0.0492320837781798	"protein_coding"	"AASDH"	3.81917323864917e-12	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000124422"	0.00589756942695322	0.184369668016929	0.341329206935279	0.0274101290985782	"protein_coding"	"USP22"	0.0104687778582864	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000023318"	0.00285361422255776	0.18411477157175	0.340097591372382	0.0281319517711181	"protein_coding"	"ERP44"	0.00571026824721677	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000182809"	2.85950819090556e-05	0.183540713049713	0.337240011654443	0.0298414144449836	"protein_coding"	"CRIP2"	0.000131980003356661	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000110318"	0.0114480168494106	0.183169840986634	0.350577708991244	0.0157619729820246	"protein_coding"	"CEP126"	0.0182866493636206	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153233"	0.000106289160990049	0.183142105603209	0.382222032121241	-0.0159378209148227	"protein_coding"	"PTPRR"	0.000378331006953686	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000135486"	0.000860608908190565	0.182947652373196	0.312490750851853	0.0534045538945392	"protein_coding"	"HNRNPA1"	0.00209617682044409	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132837"	1.5890785744216e-09	0.182925393676791	0.326577744464842	0.0392730428887408	"protein_coding"	"DMGDH"	5.10270786675381e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167508"	0.0023534044403145	0.182857582374604	0.329260690315481	0.0364544744337275	"protein_coding"	"MVD"	0.00485276645568692	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000130725"	0.000300067652498898	0.182641222783742	0.31387115497048	0.0514112905970041	"protein_coding"	"UBE2M"	0.000878001690372555	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000157106"	3.26542493458394e-07	0.182605748720877	0.377460325007358	-0.0122488275656051	"protein_coding"	"SMG1"	3.65669194611979e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000072133"	4.36990330009475e-06	0.182483173070473	0.350782094908423	0.014184251232523	"protein_coding"	"RPS6KA6"	2.93698152029624e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198010"	0.0236520874572761	0.182262888684191	0.363395998878162	0.0011297784902202	"protein_coding"	"DLGAP2"	0.0340072302246407	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171714"	5.62151161305327e-10	0.182185980996184	0.364893402526904	-0.00052144053453701	"protein_coding"	"ANO5"	2.22315990844644e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000042753"	0.000706891575778634	0.182139137136417	0.314144315165418	0.0501339591074164	"protein_coding"	"AP2S1"	0.00178121505714308	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000141959"	0.000540524937681629	0.182011218643867	0.321524441403448	0.0424979958842855	"protein_coding"	"PFKL"	0.00143313492651368	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198039"	4.70880650406923e-07	0.181787745561979	0.319987923890819	0.0435875672331393	"protein_coding"	"ZNF273"	4.92785126345072e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166734"	0.00333931081143478	0.181684317520514	0.365232413510943	-0.00186377846991531	"protein_coding"	"CASC4"	0.00647691828526611	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132485"	0.00113326905054838	0.181659978155806	0.376079243058632	-0.0127592867470205	"protein_coding"	"ZRANB2"	0.00262658348112909	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000052795"	0.00887620113793368	0.181641526242005	0.359977288658227	0.0033057638257836	"protein_coding"	"FNIP2"	0.0147930162297979	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000129515"	5.63783156880655e-07	0.181615097777884	0.333912846340107	0.02931734921566	"protein_coding"	"SNX6"	5.669303799407e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000161929"	1.33052042957223e-15	0.181179221736917	0.308808118298339	0.0535503251754943	"protein_coding"	"SCIMP"	2.94045014935462e-13	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166847"	1.52077265062379e-05	0.181009654290764	0.316285346567723	0.0457339620138058	"protein_coding"	"DCTN5"	7.89345993376797e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000275023"	9.469602078776e-06	0.180643790658518	0.318489482468944	0.042798098848091	"protein_coding"	"MLLT6"	5.400221612567e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000185565"	1.26845758753897e-05	0.180333403264687	0.32279458754021	0.0378722189891649	"protein_coding"	"LSAMP"	6.85697144803442e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000083097"	1.1483222932921e-05	0.180278492451519	0.385478904806684	-0.0249219199036456	"protein_coding"	"DOP1A"	6.35382453004187e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000162869"	0.00301981582271657	0.180253161497716	0.356581501025524	0.00392482196990898	"protein_coding"	"PPP1R21"	0.0059618749584583	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000119509"	4.06196660247276e-06	0.17991581890728	0.376448573221843	-0.0166169354072829	"protein_coding"	"INVS"	2.76714569818498e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000078043"	5.10945530297291e-05	0.179554099675417	0.362306539968041	-0.00319834061720733	"protein_coding"	"PIAS2"	0.000212112967660433	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198846"	0.0239577888972703	0.179490005350889	0.324782461560999	0.0341975491407796	"protein_coding"	"TOX"	0.0343875502911346	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000006715"	0.00251137872549406	0.179288775510794	0.366247715477347	-0.00767016445575802	"protein_coding"	"VPS41"	0.00513064158329591	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000174501"	0.0329395433055397	0.178751251250459	0.371347389829448	-0.0138448873285294	"protein_coding"	"ANKRD36C"	0.0452979005120471	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000152092"	3.10746015512287e-05	0.178707829393224	0.36707795555358	-0.0096622967671311	"protein_coding"	"ASTN1"	0.000140914035036773	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000151779"	0.00882708385132412	0.17867443681751	0.373177785353923	-0.0158289117189039	"protein_coding"	"NBAS"	0.0147392684575221	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000144369"	2.57860409293023e-05	0.178392532505516	0.365236610704215	-0.00845154569318171	"protein_coding"	"FAM171B"	0.000121097694714236	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000139973"	1.55418456462122e-05	0.178203794028558	0.3546930469595	0.00171454109761487	"protein_coding"	"SYT16"	8.05389159900955e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000173163"	0.00513471577198017	0.178071138135335	0.365984275440407	-0.00984199916973744	"protein_coding"	"COMMD1"	0.00927235143250637	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000172216"	6.07333625429538e-07	0.177995871137459	0.31221458274893	0.0437771595259878	"protein_coding"	"CEBPB"	5.98885152424875e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000156831"	0.00590011711458668	0.177915139859638	0.375570015849208	-0.0197397361299316	"protein_coding"	"NSMCE2"	0.0104708266412386	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000113300"	1.58819831013766e-13	0.177731860741918	0.315194158534358	0.0402695629494786	"protein_coding"	"CNOT6"	1.7295249423731e-11	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000116473"	1.16666074638056e-08	0.17772911198749	0.351522846029158	0.00393537794582147	"protein_coding"	"RAP1A"	2.47635278200665e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000069345"	1.2970483087782e-05	0.17762419556634	0.28983107560391	0.0654173155287705	"protein_coding"	"DNAJA2"	6.97013118751893e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000105520"	0.00613807257385881	0.177358025759663	0.309682495225138	0.0450335562941867	"protein_coding"	"PLPPR2"	0.0108190188411858	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000084070"	0.000196081239176764	0.177248258174438	0.323114207611306	0.0313823087375707	"protein_coding"	"SMAP2"	0.000620098666319109	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000004897"	0.000256657754503334	0.177163896574735	0.38528995941358	-0.030962166264111	"protein_coding"	"CDC27"	0.000770178261716474	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164896"	0.000813266536651217	0.177105509069231	0.301916663465313	0.0522943546731493	"protein_coding"	"FASTK"	0.00200159998571806	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000113163"	6.66057758251702e-05	0.176960413982449	0.339257274240301	0.0146635537245969	"protein_coding"	"COL4A3BP"	0.000260936287565344	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000173120"	0.000253593586765303	0.176943037696459	0.357034554993939	-0.00314847960102116	"protein_coding"	"KDM2A"	0.000762751927820066	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153815"	0.000782196673949833	0.176615666083986	0.339720355219546	0.013510976948426	"protein_coding"	"CMIP"	0.00194038488215881	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000101596"	0.0050742268247568	0.176517017934796	0.356659895068251	-0.00362585919865832	"protein_coding"	"SMCHD1"	0.00918740731595725	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000058063"	0.000990741376831681	0.17647249349972	0.342820961045004	0.0101240259544356	"protein_coding"	"ATP11B"	0.0023535980731942	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165417"	4.28407676084634e-12	0.176334225631363	0.316652656580783	0.0360157946819428	"protein_coding"	"GTF2A1"	3.42452689159568e-10	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000182087"	0.000230772392166717	0.176201888054288	0.314787564044048	0.0376162120645279	"protein_coding"	"TMEM259"	0.000706323321686644	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000110172"	2.62805287910852e-07	0.176006715670623	0.315607704851106	0.0364057264901393	"protein_coding"	"CHORDC1"	3.11350426708369e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000179542"	0.0119811457537201	0.175923141024911	0.30721375383799	0.0446325282118316	"protein_coding"	"SLITRK4"	0.018992896454315	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000121988"	0.00238320418568826	0.175872123280045	0.357862917632137	-0.00611867107204786	"protein_coding"	"ZRANB3"	0.00490748047444823	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000148200"	1.507603243359e-05	0.175714245587131	0.353386066309301	-0.0019575751350403	"protein_coding"	"NR6A1"	7.83953686546678e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000183726"	1.57708355260822e-11	0.175659577815033	0.321615548938489	0.0297036066915767	"protein_coding"	"TMEM50A"	1.03949173809633e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000142669"	7.65672600229799e-06	0.175650899003644	0.307365935223862	0.0439358627834258	"protein_coding"	"SH3BGRL3"	4.58520602907868e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000126767"	8.05380161313251e-05	0.175587915767744	0.283392410149976	0.0677834213855134	"protein_coding"	"ELK1"	0.000305021498594141	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000130638"	0.00404222421430204	0.175578593168304	0.359468021424957	-0.00831083508834987	"protein_coding"	"ATXN10"	0.00757627157552146	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132535"	0.0139304691319769	0.175329480570169	0.31678566524747	0.0338732958928684	"protein_coding"	"DLG4"	0.0215821742386958	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000185324"	1.5677128421079e-08	0.175326883025515	0.334519351997315	0.0161344140537155	"protein_coding"	"CDK10"	3.20103105858661e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000159753"	0.000275155367380668	0.175196341039054	0.30230839523218	0.0480842868459284	"protein_coding"	"CARMIL2"	0.000818818784355779	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000128789"	2.02203032006618e-05	0.175183526698788	0.32406000646375	0.0263070469338271	"protein_coding"	"PSMG2"	9.97605766577627e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000103174"	5.0029099373552e-07	0.175117645911465	0.349042761501313	0.00119253032161584	"protein_coding"	"NAGPA"	5.16371775677019e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000142655"	1.44891249892296e-13	0.175083895573526	0.32981512536636	0.020352665780692	"protein_coding"	"PEX14"	1.60104831130988e-11	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000181790"	7.70951243380115e-07	0.174904216711978	0.332868850203974	0.0169395832199812	"protein_coding"	"ADGRB1"	7.26841611387476e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000188312"	0.00366182534586853	0.174811176438004	0.343803790004812	0.00581856287119614	"protein_coding"	"CENPP"	0.00698350074589096	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000067167"	4.58602762749869e-08	0.174769053441985	0.315847592706285	0.0336905141776845	"protein_coding"	"TRAM1"	7.69183294487168e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000006071"	7.47519672437672e-06	0.174765844438855	0.332191910737767	0.0173397781399425	"protein_coding"	"ABCC8"	4.49349025495733e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000111666"	8.42300995042207e-06	0.174756954334396	0.374708772202527	-0.0251948635337352	"protein_coding"	"CHPT1"	4.9291664149121e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000151150"	0.0122811570001227	0.174720227904057	0.304605550721637	0.0448349050864764	"protein_coding"	"ANK3"	0.0194003386829816	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153207"	3.99402415075423e-05	0.174234160063203	0.345147683633749	0.00332063649265724	"protein_coding"	"AHCTF1"	0.00017257675370194	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000136153"	0.00241569972469377	0.173898465851574	0.359486203486947	-0.0116892717837983	"protein_coding"	"LMO7"	0.00496487082367315	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000092108"	0.00301459766874318	0.173675822246436	0.36775603545385	-0.0204043909609782	"protein_coding"	"SCFD1"	0.00595783613857952	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000175866"	8.22440527834565e-08	0.17366261824518	0.340249627194051	0.00707560929630813	"protein_coding"	"BAIAP2"	1.19763917173429e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000176463"	1.66392296407878e-05	0.173474432415925	0.344637282156417	0.00231158267543422	"protein_coding"	"SLCO3A1"	8.52264291212539e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000024048"	9.56792014064989e-07	0.173363927796029	0.386936737346801	-0.0402088817547428	"protein_coding"	"UBR2"	8.7461498706622e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000106524"	0.000374789717933482	0.173121245024989	0.33709970419089	0.00914278585908776	"protein_coding"	"ANKMY2"	0.00105672418031977	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000174099"	2.3026692417329e-06	0.172896978755393	0.319816956597527	0.0259770009132597	"protein_coding"	"MSRB3"	1.76373666487064e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000158019"	0.00126448278350578	0.172431452878122	0.37596131761885	-0.0310984118626064	"protein_coding"	"BABAM2"	0.00288095621023835	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000128656"	0.0116526341841207	0.172310080000795	0.285869711468911	0.0587504485326789	"protein_coding"	"CHN1"	0.0185504011142973	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000176049"	0.00220799548796081	0.172309220624261	0.344106274279727	0.000512166968795941	"protein_coding"	"JAKMIP2"	0.00458818531430794	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000084733"	5.33457173545446e-07	0.172214073192251	0.349753713836211	-0.00532556745171001	"protein_coding"	"RAB10"	5.4461918505713e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000175893"	0.00187217132181898	0.172088276196275	0.351661771090101	-0.00748521869755095	"protein_coding"	"ZDHHC21"	0.00401011839000792	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000035681"	0.000127010763526166	0.171973404287277	0.343506406500641	0.000440402073912355	"protein_coding"	"NSMAF"	0.000437779301438355	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164989"	0.00366767053419516	0.171873396982861	0.366030001446138	-0.0222832074804158	"protein_coding"	"CCDC171"	0.00699108990206556	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000012822"	8.73405317426994e-07	0.171842663243509	0.323505602444717	0.0201797240423014	"protein_coding"	"CALCOCO1"	8.10218216684745e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000114209"	2.09541436919585e-07	0.171820368758322	0.330012523524955	0.0136282139916892	"protein_coding"	"PDCD10"	2.60247001159299e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000178531"	0.0192013028990146	0.171707149228921	0.319836046589552	0.0235782518682895	"protein_coding"	"CTXN1"	0.0283361592070606	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000109819"	2.08034410102794e-06	0.171589561775771	0.338558541178008	0.00462058237353313	"protein_coding"	"PPARGC1A"	1.62166700361955e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000139117"	8.68649030045831e-05	0.171484329976088	0.305160339841273	0.0378083201109043	"protein_coding"	"CPNE8"	0.000323004992127627	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000104419"	0.00144500355243957	0.171306900645859	0.300203583709392	0.0424102175823253	"protein_coding"	"NDRG1"	0.00323147520625922	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167972"	0.000252184854138804	0.171186665929576	0.331540508815834	0.0108328230433183	"protein_coding"	"ABCA3"	0.000759790294305922	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165916"	7.19422965406354e-05	0.170802837111454	0.291857137748438	0.0497485364744706	"protein_coding"	"PSMC3"	0.000277359885175133	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165119"	1.36663363531175e-05	0.170782888110706	0.329633969298302	0.0119318069231109	"protein_coding"	"HNRNPK"	7.28289725938474e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000137449"	0.0219139778613349	0.17077482931019	0.316722245123338	0.0248274134970429	"protein_coding"	"CPEB2"	0.0317634316454612	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000092094"	1.50089452014724e-05	0.170770510528853	0.307783679528406	0.0337573415293009	"protein_coding"	"OSGEP"	7.82479300242683e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000116030"	8.93586973318875e-06	0.170755036296202	0.318487997212695	0.023022075379708	"protein_coding"	"SUMO1"	5.16151311726815e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102710"	5.51049287097437e-05	0.170508749300209	0.313462352547174	0.0275551460532441	"protein_coding"	"SUPT20H"	0.000225476082976692	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000076344"	0.00174571711195328	0.170468528268826	0.313516482223791	0.0274205743138622	"protein_coding"	"RGS11"	0.00377692456939936	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000112308"	0.00499049051151402	0.170271759473763	0.321171009314975	0.0193725096325513	"protein_coding"	"C6orf62"	0.00905761973514888	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000075151"	0.0173867325301477	0.170165578060621	0.3090146655266	0.0313164905946427	"protein_coding"	"EIF4G3"	0.0259471515852094	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000032444"	0.000873440063512323	0.170143091908811	0.308156854511101	0.0321293293065208	"protein_coding"	"PNPLA6"	0.00212052621558371	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000155330"	5.0445202099635e-08	0.170136381567063	0.314851602089306	0.0254211610448192	"protein_coding"	"C16orf87"	8.25806641779211e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000196605"	0.000282615682744994	0.170105880860842	0.321849493933602	0.0183622677880824	"protein_coding"	"ZNF846"	0.000836052850451135	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000196376"	0.0304630222302903	0.16988244358161	0.334727268238591	0.00503761892462959	"protein_coding"	"SLC35F1"	0.0424214616739446	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164603"	1.78481460688613e-05	0.169863920890779	0.336322223754861	0.00340561802669814	"protein_coding"	"BMT2"	8.98867088213297e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164684"	0.00308695095383984	0.1698165028925	0.32300085381823	0.0166321519667689	"protein_coding"	"ZNF704"	0.0060720810123436	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
