barcode	manifest	individual	diagnosis	sex	total_counts	total_features_by_counts	pc_mito	pc_ribo	is_singlet	clusters	partitions	Allan2019_ML1	Allan2019_ML2	Zeisel2018_ML4	Zeisel2018_ML5	allan_celltype	allan_layer	allan_cluster_gene_1	allan_cluster_gene_2	cluster_celltype
luhag_4_Teinh_14	luhag	4	Controls	M	7893	2916	0	0.022850790513834	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_15	luhag	4	Controls	M	8429	3117	0	0.0304186907240342	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_16	luhag	4	Controls	M	4700	2167	0	0.0606499689505278	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_17	luhag	4	Controls	M	6507	2888	0	0.0312267657992565	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_18	luhag	4	Controls	M	4280	2088	0	0.0210312075983718	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_19	luhag	4	Controls	M	6807	2841	0	0.0398860398860399	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_20	luhag	4	Controls	M	1447	847	0	0.0571428571428571	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_21	luhag	4	Controls	M	3188	1687	0	0.0240780249923804	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_22	luhag	4	Controls	M	5516	2375	0	0.0619609223728217	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_23	luhag	4	Controls	M	7170	2867	0	0.0371475054229935	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_24	luhag	4	Controls	M	4695	2294	0	0.0662675474814203	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_25	luhag	4	Controls	M	4807	2323	0	0.0395002015316405	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_26	luhag	4	Controls	M	3976	2071	0	0.0238036809815951	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_27	luhag	4	Controls	M	3911	1997	0	0.0595681310498883	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_28	luhag	4	Controls	M	5785	2472	0	0.0493371371035409	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_29	luhag	4	Controls	M	4495	2099	0	0.0596756756756757	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_30	luhag	4	Controls	M	5314	2505	0	0.0385594761731539	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_31	luhag	4	Controls	M	1899	1309	0	0.014098690835851	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_32	luhag	4	Controls	M	5388	2261	0	0.0528411147303655	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_33	luhag	4	Controls	M	4740	2367	0	0.0444123115058872	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_34	luhag	4	Controls	M	8905	3115	0	0.0157669987955765	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_35	luhag	4	Controls	M	7734	3011	0	0.0488389702170621	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_36	luhag	4	Controls	M	5037	2335	0	0.0560928433268859	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_37	luhag	4	Controls	M	7105	2639	0	0.00657714442312962	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_38	luhag	4	Controls	M	4538	2243	0	0.0572347266881029	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_39	luhag	4	Controls	M	5581	2450	0	0.0502696121064533	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_40	luhag	4	Controls	M	4493	2100	0	0.0579083837510804	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_41	luhag	4	Controls	M	5351	2532	0	0.0397892441860465	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_42	luhag	4	Controls	M	6170	2530	0	0.046364926667718	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_43	luhag	4	Controls	M	3326	1759	0	0.0249193784813838	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_44	luhag	4	Controls	M	7521	3141	0	0.0254818264131419	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_45	luhag	4	Controls	M	2049	1211	0	0.0189753320683112	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_46	luhag	4	Controls	M	4115	2040	0	0.0500117952347252	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_47	luhag	4	Controls	M	1933	1192	0	0.0171370967741935	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_48	luhag	4	Controls	M	3072	1802	0	0.0188619930839359	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_49	luhag	4	Controls	M	4725	2402	0	0.00631750560423884	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_50	luhag	4	Controls	M	3522	1878	0	0.00495594713656388	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_51	luhag	4	Controls	M	6494	2859	0	0.0421713772992373	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_52	luhag	4	Controls	M	730	580	0	0.031331592689295	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_53	luhag	4	Controls	M	1916	1157	0	0.00458481915435558	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_54	luhag	4	Controls	M	4355	2096	0	0.0404894327030033	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_55	luhag	4	Controls	M	1900	1202	0	0.00560652395514781	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_56	luhag	4	Controls	M	5345	2537	0	0.0337283500455789	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_57	luhag	4	Controls	M	6659	2790	0	0.0418672501823487	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_58	luhag	4	Controls	M	3765	2089	0	0.0176165803108808	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_59	luhag	4	Controls	M	7575	3046	0	0.039741935483871	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_60	luhag	4	Controls	M	5157	2398	0	0.0436829222368669	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_61	luhag	4	Controls	M	5578	2393	0	0.0630755864465682	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_62	luhag	4	Controls	M	3234	1819	0	0.0504201680672269	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_63	luhag	4	Controls	M	1679	1051	0	0.0209059233449477	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_64	luhag	4	Controls	M	1524	1041	0	0.0231958762886598	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_65	luhag	4	Controls	M	2464	1447	0	0.00986582478295185	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_66	luhag	4	Controls	M	9057	3071	0	0.0199031737493276	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_67	luhag	4	Controls	M	7337	2580	0	0.0249701155531943	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_68	luhag	4	Controls	M	1524	1006	0	0.00574712643678161	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_69	luhag	4	Controls	M	1377	1014	0	0.0069060773480663	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_70	luhag	4	Controls	M	8636	3214	0	0.0264252783087822	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_71	luhag	4	Controls	M	4965	2174	0	0.0227139220677501	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_72	luhag	4	Controls	M	2559	1406	0	0.00984848484848485	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_73	luhag	4	Controls	M	8755	2770	0	0.0217173404610758	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_74	luhag	4	Controls	M	5379	2448	0	0.0174806271400252	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_75	luhag	4	Controls	M	7876	3074	0	0.0487804878048781	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_76	luhag	4	Controls	M	718	605	0	0.0160427807486631	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_77	luhag	4	Controls	M	12318	3573	0	0.0232189555432285	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_78	luhag	4	Controls	M	2794	1374	0	0.00874431619447359	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_79	luhag	4	Controls	M	3998	2076	0	0.0301003344481605	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_80	luhag	4	Controls	M	3124	1676	0	0.0206185567010309	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_81	luhag	4	Controls	M	8629	3047	0	0.0256178760862205	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_82	luhag	4	Controls	M	5156	2478	0	0.00638138138138138	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_83	luhag	4	Controls	M	9387	3363	0	0.0510479352562772	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_84	luhag	4	Controls	M	3365	2031	0	0.0325086306098964	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_85	luhag	4	Controls	M	4471	2251	0	0.0328403653762505	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_86	luhag	4	Controls	M	8333	3288	0	0.0370499825235932	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_87	luhag	4	Controls	M	4164	2181	0	0.043559718969555	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_88	luhag	4	Controls	M	3883	2036	0	0.0426171972925545	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_89	luhag	4	Controls	M	5131	2493	0	0.0385998107852413	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_90	luhag	4	Controls	M	4121	2050	0	0.0476864966949953	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_91	luhag	4	Controls	M	4979	2424	0	0.034287940775375	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_92	luhag	4	Controls	M	3251	1880	0	0.0393912264995524	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_93	luhag	4	Controls	M	6439	2674	0	0.0413887204366283	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_94	luhag	4	Controls	M	6170	2596	0	0.0452681388012618	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_95	luhag	4	Controls	M	4874	2469	0	0.0368012731251243	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_96	luhag	4	Controls	M	3240	1848	0	0.0467679475722371	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_97	luhag	4	Controls	M	4304	2299	0	0.0239331677579589	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_98	luhag	4	Controls	M	3576	1952	0	0.0381803411860276	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_99	luhag	4	Controls	M	4256	2159	0	0.0318181818181818	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_100	luhag	4	Controls	M	6587	2805	0	0.0421161519136988	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_101	luhag	4	Controls	M	5887	2565	0	0.0466192759133741	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_102	luhag	4	Controls	M	4398	2115	0	0.0447496677004874	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_103	luhag	4	Controls	M	5430	2505	0	0.0571889566152743	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_104	luhag	4	Controls	M	8997	3111	0	0.0392752522512748	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_105	luhag	4	Controls	M	5668	2423	0	0.0559945036070079	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_106	luhag	4	Controls	M	7090	2869	0	0.0446367257244884	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_107	luhag	4	Controls	M	5577	2465	0	0.0462720447005413	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_108	luhag	4	Controls	M	8926	3166	0	0.0454098897500273	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_109	luhag	4	Controls	M	7128	2862	0	0.0516771202617944	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_110	luhag	4	Controls	M	8253	3159	0	0.0361814967589864	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_111	luhag	4	Controls	M	2919	1768	0	0.0148809523809524	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_112	luhag	4	Controls	M	6153	2760	0	0.0375594294770206	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_113	luhag	4	Controls	M	5021	2284	0	0.0448717948717949	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_114	luhag	4	Controls	M	4253	2102	0	0.0465753424657534	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_115	luhag	4	Controls	M	8013	3204	0	0.026732793032539	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_116	luhag	4	Controls	M	4481	2212	0	0.0496100519930676	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_117	luhag	4	Controls	M	3668	1938	0	0.0434553594943376	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_118	luhag	4	Controls	M	6107	2651	0	0.0353390639923591	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_119	luhag	4	Controls	M	6549	2891	0	0.0392592592592593	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_120	luhag	4	Controls	M	6091	2658	0	0.04638515674984	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_121	luhag	4	Controls	M	7048	2997	0	0.0341113105924596	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_122	luhag	4	Controls	M	10056	3443	0	0.0474117077890663	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_123	luhag	4	Controls	M	6984	2853	0	0.0497484628283958	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_124	luhag	4	Controls	M	5795	2594	0	0.0430774388199799	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_125	luhag	4	Controls	M	4508	2193	0	0.0549687432636344	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_126	luhag	4	Controls	M	3477	1700	0	0.0506860823298796	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
luhag_4_Teinh_127	luhag	4	Controls	M	7654	3183	0	0.0352058973055414	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
